rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202303296752183,29/03/2023,CHM,19:20,19:21,19:21,19:21,
202303296752183,29/03/2023,SRA,19:44,,19:44,,
202303296752183,29/03/2023,LST,19:53,,19:54,,
202303296752189,29/03/2023,NRW,,18:32,,18:32,
202303296752189,29/03/2023,DIS,18:48,18:49,18:48,18:49,
202303296752189,29/03/2023,IPS,19:09,19:10,19:07,19:09,
202303296752189,29/03/2023,MNG,19:19,19:20,19:18,19:20,
202303296752189,29/03/2023,COL,19:29,19:30,19:26,19:29,
202303296752189,29/03/2023,LST,20:20,,20:18,,
202303296752193,29/03/2023,NRW,,19:00,,19:00,
202303296752193,29/03/2023,DIS,19:16,19:17,19:16,19:17,
202303296752193,29/03/2023,SMK,19:28,19:29,19:28,19:29,
202303296752193,29/03/2023,IPS,19:40,19:42,19:39,19:42,
202303296752193,29/03/2023,MNG,19:51,19:53,19:50,19:53,
202303296752193,29/03/2023,COL,20:01,20:02,20:00,20:01,
202303296752193,29/03/2023,CHM,20:20,20:20,20:19,20:21,
202303296752193,29/03/2023,SRA,20:44,,20:44,,
202303296752193,29/03/2023,LST,20:54,,20:54,,
202303296752199,29/03/2023,NRW,,19:32,,19:32,
202303296752199,29/03/2023,DIS,19:48,19:49,19:47,19:49,
202303296752199,29/03/2023,IPS,20:09,20:10,20:07,20:09,
202303296752199,29/03/2023,MNG,20:19,20:20,20:18,20:20,
202303296752199,29/03/2023,COL,20:28,20:30,20:27,20:29,
202303296752199,29/03/2023,LST,21:19,,21:18,,
202303296752201,29/03/2023,NRW,,20:00,,19:59,
202303296752201,29/03/2023,DIS,20:16,20:17,20:15,20:17,
202303296752201,29/03/2023,SMK,20:28,20:29,20:28,20:29,
202303296752201,29/03/2023,IPS,20:40,20:45,20:39,20:44,
202303296752201,29/03/2023,MNG,20:53,20:54,20:54,20:55,
202303296752201,29/03/2023,COL,21:02,21:03,21:03,21:03,
202303296752201,29/03/2023,CHM,21:20,21:21,21:20,21:21,
202303296752201,29/03/2023,SRA,21:47,,21:46,,
202303296752201,29/03/2023,LST,21:55,,21:55,,
202303296752207,29/03/2023,NRW,,20:32,,20:31,
202303296752207,29/03/2023,DIS,20:48,20:49,20:48,20:49,
202303296752207,29/03/2023,IPS,21:09,21:10,21:09,21:10,
202303296752207,29/03/2023,MNG,21:19,21:20,21:20,21:21,
202303296752207,29/03/2023,COL,21:28,21:30,21:28,21:29,
202303296752207,29/03/2023,LST,22:18,,22:16,,
202303296752211,29/03/2023,NRW,,21:02,,21:02,
202303296752211,29/03/2023,DIS,21:18,21:19,21:18,21:19,
202303296752211,29/03/2023,SMK,21:30,21:31,21:29,21:30,
202303296752211,29/03/2023,IPS,21:42,21:44,21:41,21:43,
202303296752211,29/03/2023,MNG,21:53,21:53,21:52,21:53,
202303296752211,29/03/2023,COL,22:02,22:03,21:59,22:02,
202303296752211,29/03/2023,CHM,22:20,22:21,22:18,22:20,
202303296752211,29/03/2023,SRA,22:45,,22:42,,
202303296752211,29/03/2023,LST,22:55,,22:51,,
202303296752218,29/03/2023,NRW,,22:02,,22:02,
202303296752218,29/03/2023,DIS,22:18,22:19,22:17,22:19,
202303296752218,29/03/2023,SMK,22:30,22:31,22:29,22:30,
202303296752218,29/03/2023,IPS,22:42,22:43,22:41,22:43,
202303296752218,29/03/2023,MNG,22:52,22:53,22:51,22:53,
202303296752218,29/03/2023,COL,23:01,23:03,23:00,23:02,
202303296752218,29/03/2023,WTM,23:15,23:15,23:12,23:14,
202303296752218,29/03/2023,CHM,23:24,23:25,23:23,23:24,
202303296752218,29/03/2023,SNF,23:36,23:37,23:34,23:37,
202303296752218,29/03/2023,SRA,23:53,,23:53,,
202303296752218,29/03/2023,LST,00:03,,00:02,,
202303306752046,30/03/2023,NRW,,05:05,,05:28,767
202303306752046,30/03/2023,DIS,05:21,05:22,05:55,05:56,767
202303306752046,30/03/2023,SMK,05:33,05:34,06:08,06:08,767
202303306752046,30/03/2023,IPS,05:45,05:46,06:18,06:19,767
202303306752046,30/03/2023,MNG,05:55,05:56,06:28,06:29,767
202303306752046,30/03/2023,COL,06:04,06:06,06:38,06:38,767
202303306752046,30/03/2023,SRA,06:45,,07:22,,767
202303306752046,30/03/2023,LST,06:54,,07:31,,767
202303306752052,30/03/2023,NRW,,05:30,,,811
202303306752052,30/03/2023,DIS,05:46,05:47,,,811
202303306752052,30/03/2023,SMK,05:58,05:59,,,811
202303306752052,30/03/2023,IPS,06:10,06:11,,,811
202303306752052,30/03/2023,MNG,06:19,06:20,,,811
202303306752052,30/03/2023,COL,06:29,06:30,,,811
202303306752052,30/03/2023,SRA,07:12,,,,811
202303306752052,30/03/2023,LST,07:22,,,,811
202303306752056,30/03/2023,NRW,,06:04,,06:04,
202303306752056,30/03/2023,DIS,06:20,06:21,06:20,06:21,
202303306752056,30/03/2023,SMK,06:32,06:33,06:31,06:32,
202303306752056,30/03/2023,IPS,06:44,06:45,06:42,06:44,
202303306752056,30/03/2023,MNG,06:54,06:55,06:53,06:55,
202303306752056,30/03/2023,COL,07:03,07:05,07:02,07:04,
202303306752056,30/03/2023,SRA,07:48,,07:47,,
202303306752056,30/03/2023,LST,07:58,,07:55,,
202303306752060,30/03/2023,NRW,,06:28,,06:28,
202303306752060,30/03/2023,DIS,06:44,06:45,06:43,06:44,
202303306752060,30/03/2023,SMK,06:56,06:57,06:55,06:56,
202303306752060,30/03/2023,IPS,07:08,07:09,07:07,07:08,
202303306752060,30/03/2023,MNG,07:18,07:19,07:17,07:19,
202303306752060,30/03/2023,COL,07:28,07:30,07:26,07:29,
202303306752060,30/03/2023,SRA,08:14,,08:11,,
202303306752060,30/03/2023,LST,08:24,,08:22,,
202303306752070,30/03/2023,NRW,,07:05,,07:05,
202303306752070,30/03/2023,DIS,07:21,07:22,07:21,07:22,
202303306752070,30/03/2023,SMK,07:33,07:34,07:32,07:33,
202303306752070,30/03/2023,IPS,07:46,07:48,07:43,07:47,
202303306752070,30/03/2023,MNG,07:56,07:57,07:56,07:57,
202303306752070,30/03/2023,COL,08:06,08:08,08:03,08:07,
202303306752070,30/03/2023,SRA,08:49,,08:45,,
202303306752070,30/03/2023,LST,08:59,,08:55,,
202303306752075,30/03/2023,NRW,,07:26,,07:26,
202303306752075,30/03/2023,DIS,07:42,07:44,07:41,07:44,
202303306752075,30/03/2023,SMK,07:55,07:56,07:54,07:55,
202303306752075,30/03/2023,IPS,08:11,08:13,08:05,08:12,
202303306752075,30/03/2023,MNG,08:21,08:22,08:21,08:22,
202303306752075,30/03/2023,COL,08:31,08:32,08:29,08:31,
202303306752075,30/03/2023,SRA,09:15,,09:12,,
202303306752075,30/03/2023,LST,09:25,,09:19,,
202303306752082,30/03/2023,NRW,,08:03,,08:02,
202303306752082,30/03/2023,DIS,08:20,08:20,08:18,08:20,
202303306752082,30/03/2023,SMK,08:31,08:32,08:30,08:31,
202303306752082,30/03/2023,IPS,08:43,08:44,08:41,08:43,
202303306752082,30/03/2023,MNG,08:52,08:53,08:52,08:53,
202303306752082,30/03/2023,COL,09:02,09:03,09:01,09:02,
202303306752082,30/03/2023,CHM,09:20,09:21,09:20,09:21,
202303306752082,30/03/2023,SRA,09:49,,09:47,,
202303306752082,30/03/2023,LST,10:00,,09:55,,
202303306752088,30/03/2023,NRW,,08:30,,08:29,
202303306752088,30/03/2023,DIS,08:46,08:47,08:46,08:47,
202303306752088,30/03/2023,IPS,09:07,09:10,09:05,09:09,
202303306752088,30/03/2023,MNG,09:18,09:19,09:18,09:19,
202303306752088,30/03/2023,COL,09:29,09:30,09:26,09:29,
202303306752088,30/03/2023,LST,10:19,,10:18,,
202303306752094,30/03/2023,NRW,,09:03,,09:03,
202303306752094,30/03/2023,DIS,09:20,09:20,09:19,09:20,
202303306752094,30/03/2023,SMK,09:31,09:32,09:30,09:31,
202303306752094,30/03/2023,IPS,09:43,09:45,09:41,09:44,
202303306752094,30/03/2023,MNG,09:53,09:54,09:53,09:54,
202303306752094,30/03/2023,COL,10:03,10:04,10:01,10:03,
202303306752094,30/03/2023,CHM,10:21,10:22,10:20,10:22,
202303306752094,30/03/2023,SRA,10:46,,10:44,,
202303306752094,30/03/2023,LST,10:55,,10:53,,
202303306752100,30/03/2023,NRW,,09:32,,09:31,
202303306752100,30/03/2023,DIS,09:48,09:49,09:49,09:50,
202303306752100,30/03/2023,IPS,10:09,10:10,10:11,10:13,
202303306752100,30/03/2023,MNG,10:18,10:19,10:22,10:23,
202303306752100,30/03/2023,COL,10:29,10:30,10:30,10:30,
202303306752100,30/03/2023,LST,11:18,,11:17,,
202303306752104,30/03/2023,NRW,,10:00,,10:04,
202303306752104,30/03/2023,DIS,10:16,10:17,10:21,10:22,
202303306752104,30/03/2023,SMK,10:28,10:29,10:33,10:34,
202303306752104,30/03/2023,IPS,10:40,10:41,10:44,10:45,
202303306752104,30/03/2023,MNG,10:50,10:51,10:54,10:55,
202303306752104,30/03/2023,COL,11:00,11:01,11:02,11:03,
202303306752104,30/03/2023,CHM,11:18,11:18,11:20,11:21,
202303306752104,30/03/2023,SRA,11:43,,11:43,,
202303306752104,30/03/2023,LST,11:51,,11:53,,
202303306752110,30/03/2023,NRW,,10:30,,10:32,
202303306752110,30/03/2023,DIS,10:46,10:47,10:47,10:48,
202303306752110,30/03/2023,IPS,11:07,11:10,11:08,11:09,
202303306752110,30/03/2023,MNG,11:18,11:19,11:18,11:19,
202303306752110,30/03/2023,COL,11:28,11:30,11:26,11:29,
202303306752110,30/03/2023,LST,12:15,,12:15,,
202303306752114,30/03/2023,NRW,,11:00,,10:59,
202303306752114,30/03/2023,DIS,11:17,11:17,11:16,11:17,
202303306752114,30/03/2023,SMK,11:28,11:29,11:28,11:28,
202303306752114,30/03/2023,IPS,11:41,11:42,11:41,11:42,
202303306752114,30/03/2023,MNG,11:50,11:51,11:50,11:51,
202303306752114,30/03/2023,COL,12:00,12:01,11:58,12:00,
202303306752114,30/03/2023,CHM,12:18,12:18,12:16,12:17,
202303306752114,30/03/2023,SRA,12:43,,12:42,,
202303306752114,30/03/2023,LST,12:51,,12:51,,
202303306752120,30/03/2023,NRW,,11:32,,11:31,
202303306752120,30/03/2023,DIS,11:48,11:49,11:47,11:49,
202303306752120,30/03/2023,IPS,12:09,12:10,12:06,12:09,
202303306752120,30/03/2023,MNG,12:18,12:19,12:17,12:19,
202303306752120,30/03/2023,COL,12:29,12:30,12:25,12:29,
202303306752120,30/03/2023,LST,13:15,,13:14,,
202303306752124,30/03/2023,NRW,,12:00,,12:00,
202303306752124,30/03/2023,DIS,12:16,12:17,12:16,12:17,
202303306752124,30/03/2023,SMK,12:28,12:29,12:28,12:28,
202303306752124,30/03/2023,IPS,12:41,12:42,12:38,12:41,
202303306752124,30/03/2023,MNG,12:50,12:51,12:50,12:51,
202303306752124,30/03/2023,COL,13:00,13:01,12:59,13:00,
202303306752124,30/03/2023,CHM,13:18,13:19,13:17,13:18,
202303306752124,30/03/2023,SRA,13:43,,13:41,,
202303306752124,30/03/2023,LST,13:51,,13:51,,
202303306752130,30/03/2023,NRW,,12:32,,12:32,
202303306752130,30/03/2023,DIS,12:48,12:49,12:48,12:49,
202303306752130,30/03/2023,IPS,13:09,13:10,13:08,13:09,
202303306752130,30/03/2023,MNG,13:18,13:19,13:18,13:19,
202303306752130,30/03/2023,COL,13:29,13:30,13:26,13:29,
202303306752130,30/03/2023,LST,14:16,,14:16,,
202303306752134,30/03/2023,NRW,,13:00,,12:59,
202303306752134,30/03/2023,DIS,13:16,13:17,13:16,13:17,
202303306752134,30/03/2023,SMK,13:28,13:29,13:28,13:28,
202303306752134,30/03/2023,IPS,13:40,13:41,13:38,13:42,
202303306752134,30/03/2023,MNG,13:49,13:50,13:51,13:52,
202303306752134,30/03/2023,COL,14:00,14:01,13:59,14:00,
202303306752134,30/03/2023,CHM,14:18,14:19,14:17,14:18,
202303306752134,30/03/2023,SRA,14:43,,14:42,,
202303306752134,30/03/2023,LST,14:51,,14:51,,
202303306752140,30/03/2023,NRW,,13:30,,13:29,
202303306752140,30/03/2023,DIS,13:47,13:48,13:45,13:47,
202303306752140,30/03/2023,IPS,14:08,14:10,14:05,14:09,
202303306752140,30/03/2023,MNG,14:18,14:19,14:17,14:18,
202303306752140,30/03/2023,COL,14:29,14:30,14:25,14:28,
202303306752140,30/03/2023,LST,15:17,,15:16,,
202303306752144,30/03/2023,NRW,,14:01,,14:01,
202303306752144,30/03/2023,DIS,14:17,14:18,14:17,14:18,
202303306752144,30/03/2023,SMK,14:29,14:30,14:28,14:29,
202303306752144,30/03/2023,IPS,14:41,14:42,14:45,14:47,
202303306752144,30/03/2023,MNG,14:50,14:51,14:55,14:56,
202303306752144,30/03/2023,COL,15:01,15:02,15:03,15:03,
202303306752144,30/03/2023,CHM,15:19,15:19,15:20,15:21,
202303306752144,30/03/2023,SRA,15:43,,15:42,,
202303306752144,30/03/2023,LST,15:51,,15:51,,
202303306752150,30/03/2023,NRW,,14:30,,14:30,
202303306752150,30/03/2023,DIS,14:46,14:47,14:46,14:47,
202303306752150,30/03/2023,IPS,15:07,15:09,15:06,15:08,
202303306752150,30/03/2023,MNG,15:17,15:19,15:17,15:19,
202303306752150,30/03/2023,COL,15:28,15:30,15:26,15:29,
202303306752150,30/03/2023,LST,16:15,,16:14,,
202303306752154,30/03/2023,NRW,,15:00,,15:00,
202303306752154,30/03/2023,DIS,15:16,15:17,15:16,15:18,
202303306752154,30/03/2023,SMK,15:28,15:29,15:28,15:29,
202303306752154,30/03/2023,IPS,15:41,15:43,15:39,15:42,
202303306752154,30/03/2023,MNG,15:52,15:53,15:51,15:53,
202303306752154,30/03/2023,COL,16:02,16:03,16:00,16:02,
202303306752154,30/03/2023,CHM,16:20,16:21,16:20,16:22,
202303306752154,30/03/2023,SRA,16:45,,16:48,,
202303306752154,30/03/2023,LST,16:57,,16:55,,
202303306752157,30/03/2023,NRW,,15:30,,15:30,
202303306752157,30/03/2023,DIS,15:47,15:48,15:45,15:48,
202303306752157,30/03/2023,IPS,16:09,16:10,16:06,16:09,
202303306752157,30/03/2023,MNG,16:18,16:19,16:18,16:19,
202303306752157,30/03/2023,COL,16:29,16:30,16:26,16:29,
202303306752157,30/03/2023,LST,17:18,,17:20,,
202303306752163,30/03/2023,NRW,,16:00,,16:01,
202303306752163,30/03/2023,DIS,16:16,16:17,16:16,16:17,
202303306752163,30/03/2023,SMK,16:28,16:29,16:27,16:28,
202303306752163,30/03/2023,IPS,16:40,16:42,16:40,16:41,
202303306752163,30/03/2023,MNG,16:51,16:52,16:50,16:52,
202303306752163,30/03/2023,COL,17:02,17:04,16:59,17:03,
202303306752163,30/03/2023,CHM,17:21,17:21,17:20,17:21,
202303306752163,30/03/2023,SRA,17:47,,17:53,,
202303306752163,30/03/2023,LST,17:58,,18:01,,
202303306752167,30/03/2023,NRW,,16:30,,16:30,
202303306752167,30/03/2023,DIS,16:47,16:48,16:46,16:48,
202303306752167,30/03/2023,IPS,17:08,17:10,17:05,17:10,
202303306752167,30/03/2023,MNG,17:18,17:19,17:19,17:20,
202303306752167,30/03/2023,COL,17:28,17:30,17:27,17:29,
202303306752167,30/03/2023,LST,18:20,,18:19,,
202303306752172,30/03/2023,NRW,,17:03,,17:02,
202303306752172,30/03/2023,DIS,17:19,17:20,17:18,17:20,
202303306752172,30/03/2023,SMK,17:31,17:33,17:30,17:32,
202303306752172,30/03/2023,IPS,17:46,17:49,17:42,17:48,
202303306752172,30/03/2023,COL,18:04,18:06,18:02,18:05,
202303306752172,30/03/2023,CHM,18:23,18:23,18:21,18:23,
202303306752172,30/03/2023,SRA,18:49,,18:53,,
202303306752172,30/03/2023,LST,18:58,,19:00,,
202303306752178,30/03/2023,NRW,,17:30,,17:30,832
202303306752178,30/03/2023,DIS,17:46,17:47,17:46,17:47,832
202303306752178,30/03/2023,SMK,17:58,17:59,17:58,17:58,832
202303306752178,30/03/2023,IPS,18:10,18:11,18:09,18:10,832
202303306752178,30/03/2023,MNG,18:20,18:20,18:19,18:20,832
202303306752178,30/03/2023,COL,18:29,18:30,18:27,18:29,832
202303306752178,30/03/2023,LST,19:16,,19:22,,832
202303306752183,30/03/2023,NRW,,18:00,,17:59,
202303306752183,30/03/2023,DIS,18:16,18:17,18:16,18:17,
202303306752183,30/03/2023,SMK,18:28,18:29,18:28,18:28,
202303306752183,30/03/2023,IPS,18:40,18:42,18:38,18:41,
202303306752183,30/03/2023,MNG,18:50,18:52,18:50,18:52,
202303306752183,30/03/2023,COL,19:01,19:03,18:58,19:02,
202303306752183,30/03/2023,CHM,19:20,19:21,19:20,19:21,
202303306752183,30/03/2023,SRA,19:44,,19:44,,
202303306752183,30/03/2023,LST,19:53,,19:55,,
202303306752189,30/03/2023,NRW,,18:32,,18:32,
202303306752189,30/03/2023,DIS,18:48,18:49,18:47,18:49,
202303306752189,30/03/2023,IPS,19:09,19:10,19:06,19:09,
202303306752189,30/03/2023,MNG,19:19,19:20,19:18,19:20,
202303306752189,30/03/2023,COL,19:29,19:30,19:27,19:29,
202303306752189,30/03/2023,LST,20:20,,20:17,,
202303306752193,30/03/2023,NRW,,19:00,,18:59,
202303306752193,30/03/2023,DIS,19:16,19:17,19:16,19:17,
202303306752193,30/03/2023,SMK,19:28,19:29,19:27,19:28,
202303306752193,30/03/2023,IPS,19:40,19:42,19:39,19:41,
202303306752193,30/03/2023,MNG,19:51,19:53,19:50,19:53,
202303306752193,30/03/2023,COL,20:01,20:02,19:59,20:01,
202303306752193,30/03/2023,CHM,20:20,20:20,20:18,20:19,
202303306752193,30/03/2023,SRA,20:44,,20:44,,
202303306752193,30/03/2023,LST,20:54,,20:53,,
202303306752199,30/03/2023,NRW,,19:32,,19:32,
202303306752199,30/03/2023,DIS,19:48,19:49,19:47,19:48,
202303306752199,30/03/2023,IPS,20:09,20:10,20:06,20:09,
202303306752199,30/03/2023,MNG,20:19,20:20,20:18,20:19,
202303306752199,30/03/2023,COL,20:28,20:30,20:26,20:29,
202303306752199,30/03/2023,LST,21:19,,21:18,,
202303306752201,30/03/2023,NRW,,20:00,,20:00,
202303306752201,30/03/2023,DIS,20:16,20:17,20:16,20:17,
202303306752201,30/03/2023,SMK,20:28,20:29,20:27,20:28,
202303306752201,30/03/2023,IPS,20:40,20:45,20:38,20:44,
202303306752201,30/03/2023,MNG,20:53,20:54,20:53,20:54,
202303306752201,30/03/2023,COL,21:02,21:03,21:04,21:04,
202303306752201,30/03/2023,CHM,21:20,21:21,21:21,21:22,
202303306752201,30/03/2023,SRA,21:47,,21:47,,
202303306752201,30/03/2023,LST,21:55,,21:54,,
202303306752207,30/03/2023,NRW,,20:32,,20:32,
202303306752207,30/03/2023,DIS,20:48,20:49,20:48,20:49,
202303306752207,30/03/2023,IPS,21:09,21:10,21:07,21:09,
202303306752207,30/03/2023,MNG,21:19,21:20,21:18,21:20,
202303306752207,30/03/2023,COL,21:28,21:30,21:26,21:29,
202303306752207,30/03/2023,LST,22:18,,22:17,,
202303306752211,30/03/2023,NRW,,21:02,,21:02,704
202303306752211,30/03/2023,DIS,21:18,21:19,21:19,21:20,704
202303306752211,30/03/2023,SMK,21:30,21:31,21:30,21:31,704
202303306752211,30/03/2023,IPS,21:42,21:44,21:41,21:54,704
202303306752211,30/03/2023,MNG,21:53,21:53,22:03,22:04,704
202303306752211,30/03/2023,COL,22:02,22:03,22:11,22:12,704
202303306752211,30/03/2023,CHM,22:20,22:21,22:29,22:30,704
202303306752211,30/03/2023,SRA,22:45,,22:55,,704
202303306752211,30/03/2023,LST,22:55,,23:04,,704
202303306752217,30/03/2023,NRW,,22:02,,22:02,
202303306752217,30/03/2023,DIS,22:18,22:19,22:17,22:19,
202303306752217,30/03/2023,SMK,22:30,22:31,22:29,22:30,
202303306752217,30/03/2023,IPS,22:42,22:43,22:40,22:42,
202303306752217,30/03/2023,MNG,22:52,22:53,22:53,22:54,
202303306752217,30/03/2023,COL,23:01,23:03,23:00,23:02,
202303306752217,30/03/2023,WTM,23:15,23:15,23:12,23:14,
202303306752217,30/03/2023,CHM,23:24,23:25,23:23,23:25,
202303306752217,30/03/2023,SNF,23:36,23:37,23:36,23:37,
202303306752217,30/03/2023,SRA,23:53,,23:53,,
202303306752217,30/03/2023,LST,00:03,,00:03,,
202303316752046,31/03/2023,NRW,,05:05,,05:05,
202303316752046,31/03/2023,DIS,05:21,05:22,05:21,05:22,
202303316752046,31/03/2023,SMK,05:33,05:34,05:33,05:33,
202303316752046,31/03/2023,IPS,05:45,05:46,05:43,05:45,
202303316752046,31/03/2023,MNG,05:55,05:56,05:54,05:56,
202303316752046,31/03/2023,COL,06:04,06:06,06:03,06:05,
202303316752046,31/03/2023,SRA,06:45,,06:44,,
202303316752046,31/03/2023,LST,06:54,,06:54,,
202303316752052,31/03/2023,NRW,,05:30,,05:29,
202303316752052,31/03/2023,DIS,05:46,05:47,05:45,05:47,
202303316752052,31/03/2023,SMK,05:58,05:59,05:58,05:58,
202303316752052,31/03/2023,IPS,06:10,06:11,06:08,06:10,
202303316752052,31/03/2023,MNG,06:19,06:20,06:19,06:20,
202303316752052,31/03/2023,COL,06:29,06:30,06:27,06:29,
202303316752052,31/03/2023,SRA,07:12,,07:11,,
202303316752052,31/03/2023,LST,07:22,,07:20,,
202303316752056,31/03/2023,NRW,,06:04,,06:04,
202303316752056,31/03/2023,DIS,06:20,06:21,06:21,06:22,
202303316752056,31/03/2023,SMK,06:32,06:33,06:33,06:33,
202303316752056,31/03/2023,IPS,06:44,06:45,06:43,06:45,
202303316752056,31/03/2023,MNG,06:54,06:55,06:54,06:55,
202303316752056,31/03/2023,COL,07:03,07:05,07:02,07:04,
202303316752056,31/03/2023,SRA,07:48,,07:44,,
202303316752056,31/03/2023,LST,07:58,,07:54,,
202303316752060,31/03/2023,NRW,,06:28,,06:27,
202303316752060,31/03/2023,DIS,06:44,06:45,06:44,06:46,
202303316752060,31/03/2023,SMK,06:56,06:57,06:57,06:57,
202303316752060,31/03/2023,IPS,07:08,07:09,07:07,07:09,
202303316752060,31/03/2023,MNG,07:18,07:19,07:18,07:19,
202303316752060,31/03/2023,COL,07:28,07:30,07:26,07:29,
202303316752060,31/03/2023,SRA,08:14,,08:13,,
202303316752060,31/03/2023,LST,08:24,,08:22,,
202303316752070,31/03/2023,NRW,,07:05,,07:04,
202303316752070,31/03/2023,DIS,07:21,07:22,07:20,07:22,
202303316752070,31/03/2023,SMK,07:33,07:34,07:32,07:33,
202303316752070,31/03/2023,IPS,07:46,07:48,07:42,07:47,
202303316752070,31/03/2023,MNG,07:56,07:57,07:56,07:57,
202303316752070,31/03/2023,COL,08:06,08:08,08:03,08:07,
202303316752070,31/03/2023,SRA,08:49,,08:47,,
202303316752070,31/03/2023,LST,08:59,,08:55,,
202303316752075,31/03/2023,NRW,,07:26,,07:26,
202303316752075,31/03/2023,DIS,07:42,07:44,07:42,07:44,
202303316752075,31/03/2023,SMK,07:55,07:56,07:54,07:55,
202303316752075,31/03/2023,IPS,08:11,08:13,08:05,08:12,
202303316752075,31/03/2023,MNG,08:21,08:22,08:21,08:22,
202303316752075,31/03/2023,COL,08:31,08:32,08:28,08:31,
202303316752075,31/03/2023,SRA,09:15,,09:10,,
202303316752075,31/03/2023,LST,09:25,,09:18,,
202303316752082,31/03/2023,NRW,,08:03,,08:02,
202303316752082,31/03/2023,DIS,08:20,08:20,08:20,08:21,
202303316752082,31/03/2023,SMK,08:31,08:32,08:32,08:32,
202303316752082,31/03/2023,IPS,08:43,08:44,08:42,08:44,
202303316752082,31/03/2023,MNG,08:52,08:53,08:53,08:54,
202303316752082,31/03/2023,COL,09:02,09:03,09:01,09:02,
202303316752082,31/03/2023,CHM,09:20,09:21,09:20,09:21,
202303316752082,31/03/2023,SRA,09:49,,09:45,,
202303316752082,31/03/2023,LST,10:00,,09:55,,
202303316752088,31/03/2023,NRW,,08:30,,08:29,
202303316752088,31/03/2023,DIS,08:46,08:47,08:46,08:47,
202303316752088,31/03/2023,IPS,09:07,09:10,09:05,09:09,
202303316752088,31/03/2023,MNG,09:18,09:19,09:18,09:19,
202303316752088,31/03/2023,COL,09:29,09:30,09:26,09:29,
202303316752088,31/03/2023,LST,10:19,,10:19,,
202303316752094,31/03/2023,NRW,,09:03,,09:02,
202303316752094,31/03/2023,DIS,09:20,09:20,09:19,09:20,
202303316752094,31/03/2023,SMK,09:31,09:32,09:31,09:31,
202303316752094,31/03/2023,IPS,09:43,09:45,09:41,09:45,
202303316752094,31/03/2023,MNG,09:53,09:54,09:54,09:55,
202303316752094,31/03/2023,COL,10:03,10:04,10:02,10:03,
202303316752094,31/03/2023,CHM,10:21,10:22,10:20,10:22,
202303316752094,31/03/2023,SRA,10:46,,10:45,,
202303316752094,31/03/2023,LST,10:55,,10:54,,
202303316752100,31/03/2023,NRW,,09:32,,09:31,
202303316752100,31/03/2023,DIS,09:48,09:49,09:47,09:49,
202303316752100,31/03/2023,IPS,10:09,10:10,10:08,10:10,
202303316752100,31/03/2023,MNG,10:18,10:19,10:19,10:19,
202303316752100,31/03/2023,COL,10:29,10:30,10:26,10:29,
202303316752100,31/03/2023,LST,11:18,,11:17,,
202303316752104,31/03/2023,NRW,,10:00,,10:00,
202303316752104,31/03/2023,DIS,10:16,10:17,10:16,10:17,
202303316752104,31/03/2023,SMK,10:28,10:29,10:28,10:29,
202303316752104,31/03/2023,IPS,10:40,10:41,10:39,10:41,
202303316752104,31/03/2023,MNG,10:50,10:51,10:50,10:51,
202303316752104,31/03/2023,COL,11:00,11:01,10:58,11:00,
202303316752104,31/03/2023,CHM,11:18,11:18,11:17,11:18,
202303316752104,31/03/2023,SRA,11:43,,11:43,,
202303316752104,31/03/2023,LST,11:51,,11:52,,
202303316752110,31/03/2023,NRW,,10:30,,10:29,
202303316752110,31/03/2023,DIS,10:46,10:47,10:46,10:47,
202303316752110,31/03/2023,IPS,11:07,11:10,11:05,11:09,
202303316752110,31/03/2023,MNG,11:18,11:19,11:18,11:19,
202303316752110,31/03/2023,COL,11:28,11:30,11:26,11:28,
202303316752110,31/03/2023,LST,12:15,,12:18,,
202303316752114,31/03/2023,NRW,,11:00,,11:00,
202303316752114,31/03/2023,DIS,11:17,11:17,11:15,11:17,
202303316752114,31/03/2023,SMK,11:28,11:29,11:27,11:28,
202303316752114,31/03/2023,IPS,11:41,11:42,11:38,11:41,
202303316752114,31/03/2023,MNG,11:50,11:51,11:50,11:51,
202303316752114,31/03/2023,COL,12:00,12:01,11:58,12:00,
202303316752114,31/03/2023,CHM,12:18,12:18,12:17,12:18,
202303316752114,31/03/2023,SRA,12:43,,12:42,,
202303316752114,31/03/2023,LST,12:51,,12:51,,
202303316752120,31/03/2023,NRW,,11:32,,11:31,
202303316752120,31/03/2023,DIS,11:48,11:49,11:48,11:49,
202303316752120,31/03/2023,IPS,12:09,12:10,12:07,12:09,
202303316752120,31/03/2023,MNG,12:18,12:19,12:18,12:19,
202303316752120,31/03/2023,COL,12:29,12:30,12:26,12:29,
202303316752120,31/03/2023,LST,13:15,,13:14,,
202303316752124,31/03/2023,NRW,,12:00,,12:00,
202303316752124,31/03/2023,DIS,12:16,12:17,12:16,12:17,
202303316752124,31/03/2023,SMK,12:28,12:29,12:28,12:28,
202303316752124,31/03/2023,IPS,12:41,12:42,12:38,12:41,
202303316752124,31/03/2023,MNG,12:50,12:51,12:50,12:52,
202303316752124,31/03/2023,COL,13:00,13:01,12:59,13:00,
202303316752124,31/03/2023,CHM,13:18,13:19,13:17,13:19,
202303316752124,31/03/2023,SRA,13:43,,13:49,,
202303316752124,31/03/2023,LST,13:51,,13:59,,
202303316752130,31/03/2023,NRW,,12:32,,12:31,
